Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Payment Method
T0607,2025-04-07 21:17:50,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,28,68425.2,68425.2,18,12316.54,80741.74,34,OK,1.8,0,Returning,Credit Card
T0608,2025-03-15 18:48:26,Laptops,Notebook,Acer Notebook 2,Acer,37689,7,35050.77,35050.77,18,6309.14,41359.91,41,OK,4.4,0,Regular,UPI
T0609,2025-03-26 02:55:51,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,23,1991.22,1991.22,18,358.42,2349.64,33,OK,3.5,0,New,Credit Card
T0610,2025-04-09 13:29:05,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,11,4199.02,4199.02,18,755.82,4954.84,7,Low Stock,4.2,0,Wholesale,UPI
T0611,2025-04-05 15:18:31,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,9,1544.27,1544.27,18,277.97,1822.24,30,OK,1.3,0,Returning,Debit Card
T0612,2025-03-15 11:17:37,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,26,1579.16,1579.16,18,284.25,1863.41,43,OK,4.0,0,Returning,Credit Card
T0613,2025-04-08 07:55:57,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,1,73279.8,73279.8,12,8793.58,82073.38,12,OK,4.2,0,Returning,Debit Card
T0614,2025-03-14 20:27:24,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,9,64882.09,64882.09,12,7785.85,72667.94,27,OK,4.9,0,New,UPI
T0615,2025-04-09 19:22:24,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,29,31088.77,31088.77,12,3730.65,34819.42,25,OK,2.4,0,Regular,Net Banking
T0616,2025-03-16 12:07:57,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,9,97582.03,97582.03,18,17564.77,115146.8,32,OK,4.8,0,New,UPI
T0617,2025-04-07 18:40:17,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,20,3036.8,3036.8,18,546.62,3583.42,40,OK,4.3,0,New,Credit Card
T0618,2025-03-14 15:18:58,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,1,1631.52,1631.52,18,293.67,1925.19,47,OK,5.0,1,Regular,Cash
T0619,2025-04-05 05:39:20,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,9,242.06,242.06,18,43.57,285.63,43,OK,3.4,0,Returning,Credit Card
T0620,2025-04-09 19:18:44,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,11,1466.72,1466.72,18,264.01,1730.73,46,OK,4.9,0,Returning,Debit Card
T0621,2025-04-04 22:58:33,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,18,60696.4,60696.4,12,7283.57,67979.97,11,OK,1.6,0,Wholesale,Net Banking
T0622,2025-03-14 18:31:22,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,13,1713.9,1713.9,18,308.5,2022.4,34,OK,4.1,0,Returning,Credit Card
T0623,2025-03-31 23:29:35,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,7,850.02,850.02,18,153.0,1003.02,0,Out of Stock,1.6,1,New,Credit Card
T0624,2025-04-03 17:40:05,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,8,2865.8,2865.8,18,515.84,3381.64,1,Low Stock,4.0,0,New,Debit Card
T0625,2025-03-25 19:17:09,Laptop Accessories,Bag,HP Bag 39,HP,3328,14,2862.08,2862.08,18,515.17,3377.25,41,OK,2.3,0,Regular,Cash
T0626,2025-03-23 04:31:41,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,28,31526.64,31526.64,12,3783.2,35309.84,24,OK,1.6,0,Wholesale,Credit Card
T0627,2025-03-26 07:30:16,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,30,2298.8,2298.8,18,413.78,2712.58,39,OK,4.3,0,Regular,UPI
T0628,2025-03-19 13:03:43,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,25,32410.5,32410.5,12,3889.26,36299.76,21,OK,4.0,0,New,UPI
T0629,2025-03-31 07:09:39,Laptops,Notebook,MSI Notebook 11,MSI,58421,23,44984.17,44984.17,18,8097.15,53081.32,1,Low Stock,2.0,1,Regular,Credit Card
T0630,2025-03-24 18:07:52,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,10,2803.5,2803.5,18,504.63,3308.13,0,Out of Stock,4.0,0,Returning,UPI
T0631,2025-03-18 10:21:14,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,17,1367.84,1367.84,18,246.21,1614.05,45,OK,1.4,1,Regular,Debit Card
T0632,2025-04-05 13:31:39,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,14,1694.2,1694.2,18,304.96,1999.16,33,OK,3.7,0,Returning,UPI
T0633,2025-03-28 19:49:00,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,19,35467.47,35467.47,12,4256.1,39723.57,23,OK,3.1,0,Regular,Debit Card
T0634,2025-03-21 16:43:34,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,13,93292.71,93292.71,18,16792.69,110085.4,31,OK,4.4,0,Regular,Cash
T0635,2025-03-16 03:32:13,Laptops,Notebook,MSI Notebook 11,MSI,58421,12,51410.48,51410.48,18,9253.89,60664.37,0,Out of Stock,3.9,0,Wholesale,UPI
T0636,2025-04-09 12:59:41,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,23,17870.16,17870.16,12,2144.42,20014.58,22,OK,2.7,0,Regular,Credit Card
T0637,2025-04-02 04:18:29,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,16,1792.56,1792.56,18,322.66,2115.22,42,OK,4.0,0,New,Credit Card
T0638,2025-04-01 22:07:40,Laptops,Notebook,Acer Notebook 2,Acer,37689,17,31281.87,31281.87,18,5630.74,36912.61,40,OK,3.6,0,Regular,Debit Card
T0639,2025-04-07 19:57:22,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,21,116236.65,116236.65,18,20922.6,137159.25,29,OK,3.8,0,Regular,Credit Card
T0640,2025-03-29 08:35:59,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,5,9589.3,9589.3,12,1150.72,10740.02,4,Low Stock,1.8,0,Regular,Cash
T0641,2025-04-06 08:42:56,Laptops,Notebook,Acer Notebook 29,Acer,26371,9,23997.61,23997.61,18,4319.57,28317.18,16,OK,3.4,0,Regular,Credit Card
T0642,2025-04-01 23:43:40,Laptops,Notebook,Dell Notebook 48,Dell,141050,21,111429.5,111429.5,18,20057.31,131486.81,14,OK,3.0,0,Regular,Debit Card
T0643,2025-04-08 12:14:15,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,1,119525.67,119525.67,18,21514.62,141040.29,7,Low Stock,1.3,0,Regular,UPI
T0644,2025-04-05 13:25:35,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,21,18334.32,18334.32,12,2200.12,20534.44,21,OK,3.9,0,Regular,Debit Card
T0645,2025-04-10 02:04:24,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,28,31526.64,31526.64,12,3783.2,35309.84,22,OK,4.8,0,Regular,Credit Card
T0646,2025-03-23 02:09:10,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,19,127423.53,127423.53,18,22936.24,150359.77,6,Low Stock,2.4,0,New,Cash
T0647,2025-03-30 17:49:41,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,6,3035.26,3035.26,18,546.35,3581.61,20,OK,1.5,1,Returning,Credit Card
T0648,2025-03-31 22:04:57,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,22,2214.42,2214.42,18,398.6,2613.02,21,OK,3.9,0,New,Debit Card
T0649,2025-04-04 07:31:28,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,19,14694.21,14694.21,12,1763.31,16457.52,5,Low Stock,1.6,0,New,Credit Card
T0650,2025-03-26 22:39:51,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,1,42781.86,42781.86,12,5133.82,47915.68,20,OK,4.8,0,New,UPI
T0651,2025-04-08 12:20:30,Mobile Accessories,Charger,Zebronics Charger 19,Zebronics,2816,9,2562.56,2562.56,18,461.26,3023.82,42,OK,2.5,0,Regular,Credit Card
T0652,2025-03-30 13:19:58,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,18,1615.4,1615.4,18,290.77,1906.17,32,OK,3.5,0,New,Net Banking
T0653,2025-04-05 10:58:40,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,14,35284.08,35284.08,12,4234.09,39518.17,10,Low Stock,4.6,0,New,UPI
T0654,2025-03-22 16:39:54,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,21,19987.0,19987.0,12,2398.44,22385.44,17,OK,2.2,0,New,Cash
T0655,2025-04-10 18:40:25,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,14,92220.38,92220.38,18,16599.67,108820.05,30,OK,1.1,1,Regular,UPI
T0656,2025-04-09 11:45:13,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,8,87432.2,87432.2,18,15737.8,103170.0,33,OK,2.1,0,Returning,Credit Card
T0657,2025-03-26 07:07:30,Laptop Accessories,Bag,HP Bag 39,HP,3328,21,2629.12,2629.12,18,473.24,3102.36,40,OK,2.2,0,Returning,Cash
T0658,2025-04-09 22:19:06,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,0,116225.0,116225.0,18,20920.5,137145.5,22,OK,1.6,1,New,Net Banking
T0659,2025-04-12 20:34:25,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,7,2404.98,2404.98,18,432.9,2837.88,32,OK,1.8,0,Regular,Cash
T0660,2025-03-26 13:28:27,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,26,17173.92,17173.92,12,2060.87,19234.79,20,OK,2.3,0,Regular,Credit Card
T0661,2025-03-15 18:53:19,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,12,20423.04,20423.04,12,2450.76,22873.8,19,OK,4.7,0,Wholesale,Net Banking
T0662,2025-03-21 07:54:47,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,4,3152.64,3152.64,18,567.48,3720.12,38,OK,2.3,0,Regular,Net Banking
T0663,2025-03-22 16:32:20,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,1,1680.03,1680.03,18,302.41,1982.44,29,OK,1.3,0,Wholesale,Cash
T0664,2025-03-17 23:27:28,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,18,1615.4,1615.4,18,290.77,1906.17,31,OK,2.1,0,Wholesale,Cash
T0665,2025-03-28 18:51:11,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,2,2091.32,2091.32,18,376.44,2467.76,41,OK,3.3,0,New,Credit Card
T0666,2025-04-06 12:37:39,Mobiles,Smartphone,Nothing Smartphone 6,Nothing,44167,16,37100.28,37100.28,12,4452.03,41552.31,43,OK,3.7,0,Wholesale,Net Banking
T0667,2025-04-07 18:20:06,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,5,67734.05,67734.05,12,8128.09,75862.14,26,OK,3.3,0,Regular,UPI
T0668,2025-03-24 00:20:49,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,25,1600.5,1600.5,18,288.09,1888.59,40,OK,1.2,0,Wholesale,UPI
T0669,2025-03-16 17:52:11,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,27,3506.19,3506.19,18,631.11,4137.3,15,OK,4.1,0,Regular,UPI
T0670,2025-04-12 10:20:24,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,8,1516.16,1516.16,18,272.91,1789.07,44,OK,1.0,0,New,Cash
T0671,2025-03-18 04:58:31,Laptops,Notebook,Acer Notebook 29,Acer,26371,29,18723.41,18723.41,18,3370.21,22093.62,15,OK,3.5,0,Returning,UPI
T0672,2025-04-11 03:01:37,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,19,3074.76,3074.76,18,553.46,3628.22,39,OK,3.1,0,New,Net Banking
T0673,2025-04-02 10:58:48,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,9,132382.25,132382.25,18,23828.81,156211.06,20,OK,1.9,0,New,UPI
T0674,2025-04-12 16:54:38,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,19,2299.59,2299.59,18,413.93,2713.52,20,OK,2.4,0,Wholesale,UPI
T0675,2025-04-03 05:11:21,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,12,2498.32,2498.32,18,449.7,2948.02,19,OK,1.2,0,New,Credit Card
T0676,2025-04-08 15:24:26,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,24,42867.04,42867.04,12,5144.04,48011.08,40,OK,3.7,0,Regular,Debit Card
T0677,2025-04-07 14:15:45,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,8,1849.2,1849.2,18,332.86,2182.06,33,OK,1.4,0,New,Credit Card
T0678,2025-04-06 00:33:57,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,28,77207.76,77207.76,18,13897.4,91105.16,29,OK,4.8,0,Regular,Credit Card
T0679,2025-03-22 16:15:31,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,5,54800.75,54800.75,12,6576.09,61376.84,13,OK,2.9,0,New,UPI
T0680,2025-04-11 20:36:10,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,23,82569.41,82569.41,18,14862.49,97431.9,28,OK,4.3,0,Returning,Debit Card
T0681,2025-03-22 09:17:51,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,21,14331.39,14331.39,12,1719.77,16051.16,4,Low Stock,2.9,0,New,Debit Card
T0682,2025-03-16 13:09:56,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,1,1680.03,1680.03,18,302.41,1982.44,28,OK,2.4,0,New,UPI
T0683,2025-04-02 09:39:32,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,30,1810.2,1810.2,18,325.84,2136.04,31,OK,2.3,0,Regular,Credit Card
T0684,2025-04-08 04:49:55,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,5,149447.35,149447.35,18,26900.52,176347.87,5,Low Stock,4.4,0,Regular,Credit Card
T0685,2025-03-31 16:00:07,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,19,35003.34,35003.34,12,4200.4,39203.74,19,OK,4.9,0,Returning,UPI
T0686,2025-03-27 17:31:52,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,14,61317.14,61317.14,12,7358.06,68675.2,25,OK,1.9,1,Regular,UPI
T0687,2025-03-27 03:50:42,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,15,8579.9,8579.9,12,1029.59,9609.49,3,Low Stock,3.7,0,New,UPI
T0688,2025-03-15 20:39:49,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,25,413.25,413.25,18,74.39,487.64,25,OK,3.3,0,Returning,Cash
T0689,2025-04-04 22:58:45,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,24,3650.28,3650.28,18,657.05,4307.33,14,OK,4.8,0,Regular,UPI
T0690,2025-03-16 03:11:41,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,14,21758.0,21758.0,12,2610.96,24368.96,16,OK,1.5,0,Regular,UPI
T0691,2025-04-02 23:48:00,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,12,38532.56,38532.56,12,4623.91,43156.47,21,OK,3.8,1,New,UPI
T0692,2025-04-04 05:43:57,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,12,102278.0,102278.0,18,18410.04,120688.04,21,OK,2.6,0,Regular,Credit Card
T0693,2025-04-01 21:36:45,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,3,39797.16,39797.16,12,4775.66,44572.82,9,Low Stock,1.8,0,New,Credit Card
T0694,2025-03-15 17:01:17,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,8,30406.0,30406.0,12,3648.72,34054.72,16,OK,4.9,0,Regular,Debit Card
T0695,2025-04-06 00:45:33,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,3,142720.95,142720.95,18,25689.77,168410.72,28,OK,3.9,1,Regular,Credit Card
T0696,2025-04-04 00:44:47,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,20,57039.2,57039.2,12,6844.7,63883.9,24,OK,1.4,0,Returning,UPI
T0697,2025-03-29 11:51:32,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,8,18265.68,18265.68,12,2191.88,20457.56,8,Low Stock,2.8,1,Returning,UPI
T0698,2025-04-10 15:55:09,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,12,15964.08,15964.08,12,1915.69,17879.77,3,Low Stock,2.2,1,Regular,Debit Card
T0699,2025-04-12 02:27:27,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,3,1910.9,1910.9,18,343.96,2254.86,30,OK,3.4,0,Regular,UPI
T0700,2025-03-17 23:29:15,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,10,1773.0,1773.0,18,319.14,2092.14,29,OK,1.7,1,Regular,UPI
T0701,2025-03-21 20:34:19,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,13,2492.55,2492.55,18,448.66,2941.21,10,Low Stock,1.3,0,Regular,UPI
T0702,2025-04-13 00:56:51,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,22,122704.14,122704.14,18,22086.75,144790.89,4,Low Stock,1.8,0,New,Cash
T0703,2025-03-28 09:20:20,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,3,54711.88,54711.88,12,6565.43,61277.31,39,OK,3.9,0,New,Debit Card
T0704,2025-03-25 14:47:31,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,26,2100.86,2100.86,18,378.15,2479.01,18,OK,3.0,1,Regular,UPI
T0705,2025-03-19 16:08:19,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,11,38460.46,38460.46,12,4615.26,43075.72,18,OK,1.1,0,Regular,Debit Card
T0706,2025-03-24 07:41:21,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,13,4104.66,4104.66,18,738.84,4843.5,6,Low Stock,1.5,0,New,Debit Card
T0707,2025-04-10 01:59:27,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,14,4012.76,4012.76,18,722.3,4735.06,7,Low Stock,3.1,0,Regular,UPI
T0708,2025-03-22 04:35:08,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,14,37656.82,37656.82,12,4518.82,42175.64,20,OK,4.2,0,New,Debit Card
T0709,2025-03-17 05:05:32,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,28,3359.52,3359.52,18,604.71,3964.23,6,Low Stock,4.2,0,New,UPI
T0710,2025-04-11 04:28:16,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,13,1713.9,1713.9,18,308.5,2022.4,28,OK,2.7,0,Regular,Cash
T0711,2025-04-01 19:51:19,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,1,4670.82,4670.82,18,840.75,5511.57,5,Low Stock,2.7,0,New,Credit Card
T0712,2025-03-15 08:44:00,Laptop Accessories,Charger,HP Charger 28,HP,2218,9,2018.38,2018.38,18,363.31,2381.69,21,OK,1.9,1,Returning,Credit Card
T0713,2025-03-29 03:24:29,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,13,20190.96,20190.96,12,2422.92,22613.88,18,OK,4.8,0,Regular,UPI
T0714,2025-04-02 03:34:53,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,3,24541.0,24541.0,12,2944.92,27485.92,15,OK,3.5,0,Regular,Credit Card
T0715,2025-03-28 05:27:41,Laptop Accessories,Charger,HP Charger 28,HP,2218,10,1996.2,1996.2,18,359.32,2355.52,20,OK,3.5,0,Returning,UPI
T0716,2025-03-18 12:37:16,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,4,528.96,528.96,18,95.21,624.17,24,OK,2.8,0,Regular,UPI
T0717,2025-03-20 01:36:21,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,15,123653.75,123653.75,18,22257.67,145911.42,19,OK,2.7,0,New,UPI
T0718,2025-04-09 02:17:15,Mobiles,Smartphone,Mi Smartphone 31,Mi,13024,19,10549.44,10549.44,12,1265.93,11815.37,37,OK,2.4,0,New,UPI
T0719,2025-04-08 09:16:52,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,12,29084.0,29084.0,12,3490.08,32574.08,15,OK,4.7,1,Wholesale,Credit Card
T0720,2025-03-25 14:09:37,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,26,2100.86,2100.86,18,378.15,2479.01,17,OK,4.1,0,New,Cash
T0721,2025-03-27 13:30:30,Laptops,Notebook,Acer Notebook 2,Acer,37689,22,29397.42,29397.42,18,5291.54,34688.96,39,OK,4.6,0,New,Debit Card
T0722,2025-03-24 21:26:58,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,1,119525.67,119525.67,18,21514.62,141040.29,6,Low Stock,4.1,0,New,Debit Card
T0723,2025-03-25 04:48:31,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,12,2841.52,2841.52,18,511.47,3352.99,19,OK,1.5,1,Regular,Credit Card
T0724,2025-04-03 16:56:21,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,20,46148.0,46148.0,12,5537.76,51685.76,12,OK,1.4,0,Returning,UPI
T0725,2025-03-16 19:05:55,Laptops,Notebook,Acer Notebook 2,Acer,37689,4,36181.44,36181.44,18,6512.66,42694.1,38,OK,1.7,1,Regular,Cash
T0726,2025-04-02 18:14:45,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,26,2430.16,2430.16,18,437.43,2867.59,37,OK,1.1,0,Returning,UPI
T0727,2025-04-06 14:42:53,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,8,87432.2,87432.2,18,15737.8,103170.0,32,OK,3.3,1,New,UPI
T0728,2025-04-01 08:49:03,Laptops,Notebook,Acer Notebook 2,Acer,37689,11,33543.21,33543.21,18,6037.78,39580.99,37,OK,4.2,0,Regular,UPI
T0729,2025-03-25 07:16:53,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,0,2134.0,2134.0,18,384.12,2518.12,39,OK,2.5,0,Regular,Debit Card
T0730,2025-04-01 11:03:12,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,8,98654.36,98654.36,18,17757.78,116412.14,27,OK,4.2,0,Regular,UPI
T0731,2025-03-23 23:06:53,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,29,1204.87,1204.87,18,216.88,1421.75,27,OK,3.0,0,Regular,Credit Card
T0732,2025-04-12 10:16:17,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,18,19030.56,19030.56,12,2283.67,21314.23,17,OK,4.0,0,New,UPI
T0733,2025-04-06 11:16:01,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,10,1483.2,1483.2,18,266.98,1750.18,43,OK,2.4,0,Wholesale,UPI
T0734,2025-03-29 12:08:31,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,5,1871.5,1871.5,18,336.87,2208.37,27,OK,4.8,0,Wholesale,UPI
T0735,2025-04-02 07:48:30,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,7,3530.28,3530.28,18,635.45,4165.73,38,OK,4.0,0,New,Debit Card
T0736,2025-03-27 02:55:19,Laptops,Notebook,Acer Notebook 2,Acer,37689,29,26759.19,26759.19,18,4816.65,31575.84,36,OK,1.6,1,Wholesale,Cash
T0737,2025-04-10 16:52:55,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,17,2356.37,2356.37,18,424.15,2780.52,16,OK,2.4,0,Regular,Cash
T0738,2025-03-14 21:46:39,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,11,84581.15,84581.15,18,15224.61,99805.76,31,OK,2.0,1,Regular,UPI
T0739,2025-03-20 23:16:20,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,28,31526.64,31526.64,12,3783.2,35309.84,19,OK,4.7,0,Regular,UPI
T0740,2025-04-03 01:28:12,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,13,4059.42,4059.42,18,730.7,4790.12,5,Low Stock,4.7,1,New,UPI
T0741,2025-03-28 09:49:10,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,23,2206.05,2206.05,18,397.09,2603.14,9,Low Stock,1.8,0,New,Debit Card
T0742,2025-04-02 06:58:47,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,10,3416.4,3416.4,18,614.95,4031.35,37,OK,2.8,0,New,UPI
T0743,2025-03-31 19:41:00,Laptops,Notebook,Dell Notebook 48,Dell,141050,16,118482.0,118482.0,18,21326.76,139808.76,13,OK,3.9,0,Returning,Cash
T0744,2025-03-30 18:44:26,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,8,30406.0,30406.0,12,3648.72,34054.72,14,OK,2.6,0,Regular,UPI
T0745,2025-04-04 21:02:47,Laptop Accessories,Keyboard,HP Keyboard 43,HP,1887,11,1679.43,1679.43,18,302.3,1981.73,50,OK,1.0,1,New,UPI
T0746,2025-04-09 17:16:45,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,23,73176.95,73176.95,18,13171.85,86348.8,30,OK,4.5,0,New,Debit Card
T0747,2025-03-27 19:13:19,Laptops,Notebook,Acer Notebook 2,Acer,37689,16,31658.76,31658.76,18,5698.58,37357.34,35,OK,4.0,0,Returning,Cash
T0748,2025-03-25 08:03:56,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,9,18067.14,18067.14,12,2168.06,20235.2,7,Low Stock,2.2,0,New,Debit Card
T0749,2025-04-13 00:13:18,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,10,20887.2,20887.2,12,2506.46,23393.66,16,OK,1.4,1,Regular,Credit Card
T0750,2025-03-22 10:30:16,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,14,19958.88,19958.88,12,2395.07,22353.95,15,OK,2.8,0,Regular,UPI
T0751,2025-04-10 21:39:26,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,23,2206.05,2206.05,18,397.09,2603.14,8,Low Stock,3.9,1,New,Debit Card
T0752,2025-03-29 16:28:29,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,5,252.7,252.7,18,45.49,298.19,42,OK,1.7,1,Regular,Debit Card
T0753,2025-04-05 21:19:44,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,29,557.35,557.35,18,100.32,657.67,4,Low Stock,1.3,1,New,UPI
T0754,2025-03-20 21:17:43,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,2,1615.04,1615.04,18,290.71,1905.75,42,OK,1.8,0,Wholesale,Credit Card
T0755,2025-04-10 21:44:47,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,29,16477.68,16477.68,12,1977.32,18455.0,14,OK,2.6,0,Wholesale,UPI
T0756,2025-03-20 04:34:37,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,3,42473.39,42473.39,12,5096.81,47570.2,18,OK,4.8,0,Returning,UPI
T0757,2025-03-28 20:51:00,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,24,418.76,418.76,18,75.38,494.14,23,OK,3.3,0,Returning,Credit Card
