Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Region,Payment Method
TXN100021,2025-01-14,Laptop Accessories,Mouse,Zebronics Mouse 473,Zebronics,11,2073,0,2073.0,22803.0,18,4104.54,26907.54,56,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100022,2025-01-14,Laptops,Business,HP Business 955,HP,2,78213,5,74302.35,148604.7,18,26748.85,175353.55,73,In Stock,5.0,0,Returning,Main Market - Rohit Electronics,UPI
TXN100023,2025-01-14,Laptop Accessories,Keyboard,HP Keyboard 920,HP,10,48140,15,40919.0,409190.0,18,73654.2,482844.2,6,Low Stock,4.1,0,New,Main Market - Rohit Electronics,Card
TXN100024,2025-01-14,Mobiles,Feature Phones,Jio Feature Phones 881,Jio,2,1558,0,1558.0,3116.0,12,373.92,3489.92,65,In Stock,2.9,0,New,Main Market - Rohit Electronics,UPI
TXN100025,2025-01-14,Mobile Accessories,Chargers,Mi Chargers 154,Mi,7,1528,0,1528.0,10696.0,18,1925.28,12621.28,49,In Stock,5.0,0,New,Main Market - Rohit Electronics,UPI
TXN100026,2025-01-14,Mobiles,Feature Phones,Jio Feature Phones 240,Jio,1,1587,15,1348.95,1348.95,12,161.87,1510.82,60,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,UPI
TXN100027,2025-01-14,Mobiles,Smartphones,Apple Smartphones 362,Apple,2,119720,0,119720.0,239440.0,18,43099.2,282539.2,93,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100028,2025-01-14,Mobile Accessories,Chargers,Boat Chargers 344,Boat,7,1808,10,1627.2,11390.4,18,2050.27,13440.67,58,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100029,2025-01-14,Mobiles,Smartphones,Nothing Smartphones 247,Nothing,3,39065,0,39065.0,117195.0,18,21095.1,138290.1,45,In Stock,3.1,0,New,Main Market - Rohit Electronics,Card
TXN100030,2025-01-14,Mobile Accessories,Chargers,Boat Chargers 499,Boat,14,1462,0,1462.0,20468.0,18,3684.24,24152.24,49,In Stock,5.0,0,New,Main Market - Rohit Electronics,UPI
TXN100031,2025-01-14,Mobiles,Feature Phones,Jio Feature Phones 850,Jio,1,2580,5,2451.0,2451.0,12,294.12,2745.12,96,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100032,2025-01-14,Laptops,Student,Lenovo Student 812,Lenovo,4,71401,0,71401.0,285604.0,18,51408.72,337012.72,17,Low Stock,2.7,0,Returning,Main Market - Rohit Electronics,Cash
TXN100033,2025-01-14,Mobile Accessories,Earphones,Boat Earphones 910,Boat,4,585,0,585.0,2340.0,18,421.2,2761.2,39,In Stock,3.8,1,Returning,Main Market - Rohit Electronics,UPI
TXN100034,2025-01-14,Mobiles,Smartphones,Xiaomi Smartphones 465,Xiaomi,1,18743,0,18743.0,18743.0,18,3373.74,22116.74,15,Low Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100035,2025-01-14,Laptop Accessories,Cooling Pads,Dell Cooling Pads 291,Dell,8,80355,0,80355.0,642840.0,18,115711.2,758551.2,66,In Stock,3.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100036,2025-01-14,Laptop Accessories,Keyboard,Dell Keyboard 428,Dell,2,40247,0,40247.0,80494.0,18,14488.92,94982.92,37,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Cash
TXN100037,2025-01-14,Laptop Accessories,Bags,Zebronics Bags 143,Zebronics,12,2381,15,2023.85,24286.2,18,4371.52,28657.72,78,In Stock,5.0,0,New,Main Market - Rohit Electronics,Cash
TXN100038,2025-01-14,Laptop Accessories,Bags,HP Bags 131,HP,3,87432,0,87432.0,262296.0,18,47213.28,309509.28,8,Low Stock,3.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100039,2025-01-14,Mobiles,Smartphones,Nothing Smartphones 560,Nothing,3,37190,0,37190.0,111570.0,18,20082.6,131652.6,9,Low Stock,3.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100040,2025-01-14,Mobile Accessories,Earphones,Boat Earphones 126,Boat,12,881,0,881.0,10572.0,18,1902.96,12474.96,49,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100041,2025-01-14,Laptop Accessories,Keyboard,Dell Keyboard 810,Dell,15,67191,0,67191.0,1007865.0,18,181415.7,1189280.7,17,Low Stock,4.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100042,2025-01-14,Mobile Accessories,Screen Protectors,Boat Screen Protectors 663,Boat,9,1094,15,929.9,8369.1,18,1506.44,9875.54,20,Low Stock,4.3,1,New,Main Market - Rohit Electronics,UPI
TXN100043,2025-01-14,Laptops,Gaming,ASUS Gaming 911,ASUS,2,101029,10,90926.1,181852.2,18,32733.4,214585.6,3,Low Stock,3.4,0,Returning,Main Market - Rohit Electronics,Card
TXN100044,2025-01-14,Laptops,Student,Acer Student 167,Acer,3,51093,20,40874.4,122623.2,18,22072.18,144695.38,92,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100045,2025-01-14,Mobiles,Smartphones,Xiaomi Smartphones 757,Xiaomi,1,15372,0,15372.0,15372.0,18,2766.96,18138.96,66,In Stock,3.4,0,New,Main Market - Rohit Electronics,Cash
TXN100046,2025-01-14,Laptop Accessories,Mouse,Logitech Mouse 630,Logitech,3,1945,0,1945.0,5835.0,18,1050.3,6885.3,41,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100000,2025-01-15,Laptops,Student,HP Student 381,HP,2,69691,5,66206.45,132412.9,18,23834.32,156247.22,11,Low Stock,3.8,0,New,Main Market - Rohit Electronics,Cash
TXN100001,2025-01-15,Mobile Accessories,Chargers,Boat Chargers 183,Boat,1,1813,10,1631.7,1631.7,18,293.71,1925.41,33,In Stock,4.1,0,Returning,Main Market - Rohit Electronics,Card
TXN100002,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 757,Jio,3,1989,0,1989.0,5967.0,12,716.04,6683.04,87,In Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100003,2025-01-15,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 575,Zebronics,4,1296,5,1231.2,4924.8,18,886.46,5811.26,40,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100004,2025-01-15,Laptops,Business,Lenovo Business 675,Lenovo,1,50913,0,50913.0,50913.0,18,9164.34,60077.34,15,Low Stock,3.2,0,New,Main Market - Rohit Electronics,Cash
TXN100005,2025-01-15,Mobile Accessories,Cases,Mi Cases 354,Mi,14,827,10,744.3,10420.2,18,1875.64,12295.84,73,In Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100006,2025-01-15,Laptop Accessories,Cooling Pads,Dell Cooling Pads 609,Dell,1,40901,15,34765.85,34765.85,18,6257.85,41023.7,64,In Stock,3.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100007,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 711,Jio,4,1585,5,1505.75,6023.0,12,722.76,6745.76,13,Low Stock,3.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100008,2025-01-15,Mobile Accessories,Chargers,Mi Chargers 152,Mi,10,1650,0,1650.0,16500.0,18,2970.0,19470.0,70,In Stock,3.2,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-01-15,Mobile Accessories,Chargers,Realme Chargers 199,Realme,7,14114,10,12702.6,88918.2,18,16005.28,104923.48,43,In Stock,3.9,0,New,Main Market - Rohit Electronics,Cash
TXN100010,2025-01-15,Laptop Accessories,Mouse,Logitech Mouse 139,Logitech,3,2064,10,1857.6,5572.8,18,1003.1,6575.9,66,In Stock,3.6,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-01-15,Mobile Accessories,Earphones,Mi Earphones 731,Mi,12,1112,5,1056.4,12676.8,18,2281.82,14958.62,64,In Stock,4.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100012,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 789,Jio,1,1853,5,1760.35,1760.35,12,211.24,1971.59,92,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100013,2025-01-15,Laptops,Student,Acer Student 697,Acer,4,36174,5,34365.3,137461.2,18,24743.02,162204.22,92,In Stock,4.0,0,New,Main Market - Rohit Electronics,Card
TXN100014,2025-01-15,Laptops,Gaming,HP Gaming 817,HP,1,55006,0,55006.0,55006.0,18,9901.08,64907.08,40,In Stock,3.5,0,New,Main Market - Rohit Electronics,UPI
TXN100015,2025-01-15,Laptop Accessories,Mouse,HP Mouse 631,HP,4,72604,20,58083.2,232332.8,18,41819.9,274152.7,61,In Stock,3.8,0,New,Main Market - Rohit Electronics,UPI
TXN100016,2025-01-15,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 724,Samsung,8,32600,20,26080.0,208640.0,18,37555.2,246195.2,35,In Stock,3.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100017,2025-01-15,Laptops,Student,HP Student 600,HP,3,92888,0,92888.0,278664.0,18,50159.52,328823.52,92,In Stock,3.2,0,Returning,Main Market - Rohit Electronics,UPI
TXN100018,2025-01-15,Mobile Accessories,Earphones,Samsung Earphones 143,Samsung,5,66801,0,66801.0,334005.0,18,60120.9,394125.9,56,In Stock,4.1,0,New,Main Market - Rohit Electronics,Cash
TXN100019,2025-01-15,Mobile Accessories,Screen Protectors,Realme Screen Protectors 211,Realme,10,17614,0,17614.0,176140.0,18,31705.2,207845.2,6,Low Stock,4.2,0,New,Main Market - Rohit Electronics,Cash
TXN100020,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 834,Jio,4,1205,5,1144.75,4579.0,12,549.48,5128.48,17,Low Stock,2.5,0,New,Main Market - Rohit Electronics,UPI
TXN100021,2025-01-15,Laptop Accessories,Cooling Pads,HP Cooling Pads 874,HP,5,72096,0,72096.0,360480.0,18,64886.4,425366.4,7,Low Stock,4.8,0,New,Main Market - Rohit Electronics,Card
TXN100022,2025-01-15,Mobiles,Smartphones,Realme Smartphones 957,Realme,2,8595,20,6876.0,13752.0,18,2475.36,16227.36,50,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100023,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 443,Jio,3,1930,20,1544.0,4632.0,12,555.84,5187.84,69,In Stock,3.8,0,New,Main Market - Rohit Electronics,Card
TXN100024,2025-01-15,Laptop Accessories,Bags,HP Bags 928,HP,2,73343,0,73343.0,146686.0,18,26403.48,173089.48,58,In Stock,4.1,0,New,Main Market - Rohit Electronics,Card
TXN100025,2025-01-15,Mobile Accessories,Screen Protectors,Realme Screen Protectors 279,Realme,10,18464,15,15694.4,156944.0,18,28249.92,185193.92,54,In Stock,3.8,0,New,Main Market - Rohit Electronics,Cash
TXN100026,2025-01-15,Laptops,Business,HP Business 354,HP,1,64181,0,64181.0,64181.0,18,11552.58,75733.58,57,In Stock,4.4,1,Returning,Main Market - Rohit Electronics,Card
TXN100027,2025-01-15,Mobiles,Feature Phones,Jio Feature Phones 809,Jio,2,1127,5,1070.65,2141.3,12,256.96,2398.26,59,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100000,2025-01-16,Mobile Accessories,Screen Protectors,Realme Screen Protectors 324,Realme,3,15834,0,15834.0,47502.0,18,8550.36,56052.36,95,In Stock,5.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100001,2025-01-16,Laptops,Gaming,HP Gaming 872,HP,5,40730,5,38693.5,193467.5,18,34824.15,228291.65,67,In Stock,4.3,0,New,Main Market - Rohit Electronics,Cash
TXN100002,2025-01-16,Laptops,Student,HP Student 253,HP,2,73007,15,62055.95,124111.9,18,22340.14,146452.04,56,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100003,2025-01-16,Laptop Accessories,Mouse,Zebronics Mouse 235,Zebronics,9,1450,0,1450.0,13050.0,18,2349.0,15399.0,7,Low Stock,3.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100004,2025-01-16,Mobiles,Feature Phones,Jio Feature Phones 936,Jio,1,2527,0,2527.0,2527.0,12,303.24,2830.24,9,Low Stock,2.6,0,New,Main Market - Rohit Electronics,Card
TXN100005,2025-01-16,Mobiles,Smartphones,Realme Smartphones 132,Realme,3,14698,0,14698.0,44094.0,18,7936.92,52030.92,17,Low Stock,4.4,1,Returning,Main Market - Rohit Electronics,UPI
TXN100006,2025-01-16,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 484,Zebronics,2,1998,20,1598.4,3196.8,18,575.42,3772.22,69,In Stock,2.8,0,New,Main Market - Rohit Electronics,Cash
TXN100007,2025-01-16,Laptop Accessories,Keyboard,HP Keyboard 954,HP,1,32979,20,26383.2,26383.2,18,4748.98,31132.18,59,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100008,2025-01-16,Laptops,Business,HP Business 258,HP,3,54704,15,46498.4,139495.2,18,25109.14,164604.34,92,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-01-16,Mobiles,Smartphones,Samsung Smartphones 168,Samsung,1,58924,0,58924.0,58924.0,18,10606.32,69530.32,76,In Stock,4.2,0,New,Main Market - Rohit Electronics,Card
TXN100010,2025-01-16,Mobiles,Feature Phones,Jio Feature Phones 339,Jio,5,1444,10,1299.6,6498.0,12,779.76,7277.76,99,In Stock,2.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100011,2025-01-16,Mobile Accessories,Screen Protectors,Realme Screen Protectors 409,Realme,15,10347,20,8277.6,124164.0,18,22349.52,146513.52,66,In Stock,3.1,0,New,Main Market - Rohit Electronics,Card
TXN100012,2025-01-16,Laptops,Student,HP Student 537,HP,5,94962,0,94962.0,474810.0,18,85465.8,560275.8,44,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100013,2025-01-16,Laptop Accessories,Cooling Pads,HP Cooling Pads 407,HP,7,54101,10,48690.9,340836.3,18,61350.53,402186.83,60,In Stock,3.1,0,New,Main Market - Rohit Electronics,UPI
TXN100014,2025-01-16,Mobiles,Feature Phones,Jio Feature Phones 670,Jio,5,1274,0,1274.0,6370.0,12,764.4,7134.4,32,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,UPI
TXN100015,2025-01-16,Mobiles,Smartphones,Apple Smartphones 374,Apple,4,109149,5,103691.55,414766.2,18,74657.92,489424.12,5,Low Stock,4.7,0,New,Main Market - Rohit Electronics,UPI
TXN100016,2025-01-16,Laptops,Business,HP Business 115,HP,2,54906,20,43924.8,87849.6,18,15812.93,103662.53,15,Low Stock,4.4,0,New,Main Market - Rohit Electronics,Card
TXN100017,2025-01-16,Laptops,Business,Dell Business 665,Dell,3,85824,0,85824.0,257472.0,18,46344.96,303816.96,59,In Stock,3.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100018,2025-01-16,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 922,Logitech,12,2623,10,2360.7,28328.4,18,5099.11,33427.51,40,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100019,2025-01-16,Laptops,Student,Acer Student 116,Acer,3,61261,15,52071.85,156215.55,18,28118.8,184334.35,74,In Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100020,2025-01-16,Laptops,Business,Lenovo Business 953,Lenovo,2,62722,5,59585.9,119171.8,18,21450.92,140622.72,87,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100021,2025-01-16,Laptop Accessories,Cooling Pads,HP Cooling Pads 850,HP,13,76160,0,76160.0,990080.0,18,178214.4,1168294.4,92,In Stock,3.9,0,New,Main Market - Rohit Electronics,Card
TXN100022,2025-01-16,Mobiles,Smartphones,Nothing Smartphones 149,Nothing,1,38513,0,38513.0,38513.0,18,6932.34,45445.34,80,In Stock,3.1,0,New,Main Market - Rohit Electronics,Cash
TXN100000,2025-01-17,Laptop Accessories,Bags,Logitech Bags 732,Logitech,11,2679,5,2545.05,27995.55,18,5039.2,33034.75,2,Low Stock,2.5,0,New,Main Market - Rohit Electronics,Cash
TXN100001,2025-01-17,Mobile Accessories,Screen Protectors,Boat Screen Protectors 614,Boat,14,1929,5,1832.55,25655.7,18,4618.03,30273.73,22,Low Stock,2.8,0,New,Main Market - Rohit Electronics,Cash
TXN100002,2025-01-17,Laptops,Student,HP Student 358,HP,3,65038,10,58534.2,175602.6,18,31608.47,207211.07,10,Low Stock,3.4,0,New,Main Market - Rohit Electronics,Card
TXN100003,2025-01-17,Laptops,Business,Lenovo Business 947,Lenovo,1,72843,20,58274.4,58274.4,18,10489.39,68763.79,83,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100004,2025-01-17,Laptop Accessories,Mouse,Logitech Mouse 819,Logitech,3,1038,0,1038.0,3114.0,18,560.52,3674.52,55,In Stock,4.1,0,New,Main Market - Rohit Electronics,Card
TXN100005,2025-01-17,Mobiles,Smartphones,Samsung Smartphones 988,Samsung,5,51162,0,51162.0,255810.0,18,46045.8,301855.8,9,Low Stock,4.2,0,New,Main Market - Rohit Electronics,Cash
TXN100006,2025-01-17,Mobile Accessories,Chargers,Realme Chargers 701,Realme,3,19677,10,17709.3,53127.9,18,9563.02,62690.92,9,Low Stock,3.2,0,Returning,Main Market - Rohit Electronics,Card
TXN100007,2025-01-17,Mobile Accessories,Cases,Realme Cases 909,Realme,12,19864,0,19864.0,238368.0,18,42906.24,281274.24,95,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100008,2025-01-17,Mobiles,Feature Phones,Jio Feature Phones 892,Jio,3,1060,5,1007.0,3021.0,12,362.52,3383.52,100,In Stock,5.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-01-17,Laptop Accessories,Cooling Pads,HP Cooling Pads 796,HP,10,79816,0,79816.0,798160.0,18,143668.8,941828.8,79,In Stock,3.2,0,New,Main Market - Rohit Electronics,Cash
TXN100010,2025-01-17,Mobile Accessories,Earphones,Mi Earphones 828,Mi,13,1798,0,1798.0,23374.0,18,4207.32,27581.32,49,In Stock,3.3,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-01-17,Laptop Accessories,Bags,Dell Bags 204,Dell,3,40721,0,40721.0,122163.0,18,21989.34,144152.34,57,In Stock,3.9,0,New,Main Market - Rohit Electronics,Cash
TXN100012,2025-01-17,Mobiles,Feature Phones,Jio Feature Phones 711,Jio,5,2606,0,2606.0,13030.0,12,1563.6,14593.6,49,In Stock,2.5,0,New,Main Market - Rohit Electronics,Card
TXN100013,2025-01-17,Laptops,Student,HP Student 273,HP,4,52216,0,52216.0,208864.0,18,37595.52,246459.52,38,In Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100014,2025-01-17,Mobile Accessories,Cases,Samsung Cases 595,Samsung,13,25041,0,25041.0,325533.0,18,58595.94,384128.94,31,In Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100015,2025-01-17,Mobiles,Smartphones,Xiaomi Smartphones 106,Xiaomi,4,13443,10,12098.7,48394.8,18,8711.06,57105.86,48,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100016,2025-01-17,Laptops,Business,HP Business 717,HP,2,92784,0,92784.0,185568.0,18,33402.24,218970.24,50,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100017,2025-01-17,Laptops,Business,HP Business 387,HP,4,77843,0,77843.0,311372.0,18,56046.96,367418.96,72,In Stock,3.0,1,New,Main Market - Rohit Electronics,Card
TXN100018,2025-01-17,Mobiles,Feature Phones,Jio Feature Phones 548,Jio,3,2702,5,2566.9,7700.7,12,924.08,8624.78,52,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100019,2025-01-17,Mobile Accessories,Earphones,Mi Earphones 908,Mi,7,651,0,651.0,4557.0,18,820.26,5377.26,76,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100020,2025-01-17,Mobiles,Feature Phones,Jio Feature Phones 211,Jio,2,2346,5,2228.7,4457.4,12,534.89,4992.29,21,Low Stock,4.1,0,Returning,Main Market - Rohit Electronics,UPI
TXN100021,2025-01-17,Laptop Accessories,Mouse,Logitech Mouse 200,Logitech,5,1609,5,1528.55,7642.75,18,1375.69,9018.44,66,In Stock,3.9,0,New,Main Market - Rohit Electronics,UPI
TXN100022,2025-01-17,Mobile Accessories,Cases,Mi Cases 890,Mi,11,1705,5,1619.75,17817.25,18,3207.11,21024.35,19,Low Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100023,2025-01-17,Laptop Accessories,Mouse,Logitech Mouse 951,Logitech,12,1280,0,1280.0,15360.0,18,2764.8,18124.8,43,In Stock,3.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100024,2025-01-17,Laptop Accessories,Mouse,Zebronics Mouse 839,Zebronics,12,1526,0,1526.0,18312.0,18,3296.16,21608.16,38,In Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100025,2025-01-17,Mobiles,Smartphones,Nothing Smartphones 349,Nothing,5,30716,5,29180.2,145901.0,18,26262.18,172163.18,42,In Stock,3.9,1,New,Main Market - Rohit Electronics,UPI
TXN100026,2025-01-17,Laptops,Gaming,HP Gaming 773,HP,4,81849,0,81849.0,327396.0,18,58931.28,386327.28,78,In Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100027,2025-01-17,Mobiles,Smartphones,Samsung Smartphones 385,Samsung,1,57837,0,57837.0,57837.0,18,10410.66,68247.66,68,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100028,2025-01-17,Mobile Accessories,Cases,Samsung Cases 711,Samsung,7,60062,0,60062.0,420434.0,18,75678.12,496112.12,14,Low Stock,3.4,0,New,Main Market - Rohit Electronics,Card
TXN100029,2025-01-17,Mobile Accessories,Chargers,Realme Chargers 420,Realme,2,11908,0,11908.0,23816.0,18,4286.88,28102.88,23,Low Stock,3.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100030,2025-01-17,Laptops,Student,Lenovo Student 533,Lenovo,2,61894,5,58799.3,117598.6,18,21167.75,138766.35,88,In Stock,4.8,1,New,Main Market - Rohit Electronics,Card
TXN100031,2025-01-17,Laptops,Business,HP Business 243,HP,2,71232,10,64108.8,128217.6,18,23079.17,151296.77,79,In Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100032,2025-01-17,Laptops,Gaming,MSI Gaming 675,MSI,5,144876,0,144876.0,724380.0,18,130388.4,854768.4,62,In Stock,3.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100033,2025-01-17,Mobiles,Smartphones,Samsung Smartphones 399,Samsung,1,38012,0,38012.0,38012.0,18,6842.16,44854.16,36,In Stock,2.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100034,2025-01-17,Mobiles,Smartphones,Xiaomi Smartphones 893,Xiaomi,5,14010,5,13309.5,66547.5,18,11978.55,78526.05,96,In Stock,2.6,0,New,Main Market - Rohit Electronics,UPI
TXN100035,2025-01-17,Mobiles,Smartphones,Xiaomi Smartphones 995,Xiaomi,1,15368,0,15368.0,15368.0,18,2766.24,18134.24,11,Low Stock,3.6,1,New,Main Market - Rohit Electronics,Cash
TXN100000,2025-01-18,Mobile Accessories,Cases,Realme Cases 730,Realme,3,11385,10,10246.5,30739.5,18,5533.11,36272.61,7,Low Stock,3.9,0,New,Main Market - Rohit Electronics,UPI
TXN100001,2025-01-18,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 978,Samsung,9,78992,5,75042.4,675381.6,18,121568.69,796950.29,12,Low Stock,2.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100002,2025-01-18,Mobile Accessories,Earphones,Realme Earphones 355,Realme,3,19655,0,19655.0,58965.0,18,10613.7,69578.7,31,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,Cash
TXN100003,2025-01-18,Mobile Accessories,Cases,Mi Cases 562,Mi,2,1797,10,1617.3,3234.6,18,582.23,3816.83,98,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100004,2025-01-18,Mobile Accessories,Cases,Mi Cases 435,Mi,10,505,15,429.25,4292.5,18,772.65,5065.15,93,In Stock,2.7,1,Returning,Main Market - Rohit Electronics,Cash
TXN100005,2025-01-18,Laptop Accessories,Keyboard,Zebronics Keyboard 944,Zebronics,4,1613,0,1613.0,6452.0,18,1161.36,7613.36,36,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,UPI
TXN100006,2025-01-18,Mobiles,Smartphones,Apple Smartphones 741,Apple,4,66067,0,66067.0,264268.0,18,47568.24,311836.24,20,Low Stock,3.6,0,Returning,Main Market - Rohit Electronics,Cash
